provider,eventID,startTime,matchup,awayTeam,homeTeam,inning,segment,marketType,side,equivalentMarketType,equivalentSide,equivalentLine,teamSide,oddID,bookmakerID,line,isAlternateLine,americanOdds,lastUpdatedAt,providerFairLine,providerConsensusLine,providerFairOdds,providerConsensusOdds,deeplink
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_3WAY","draw","","","","","points-all-1i-ml3way-draw","fanduel","","false","-130","2026-09-26T15:03:42.386Z","","","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528108&selectionId=131604"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_3WAY","draw","","","","","points-all-1i-ml3way-draw","draftkings","","false","-140","2026-09-26T15:03:32.694Z","","","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_TOTAL","over","","","","","points-all-1i-ou-over","novig","0.5","false","-104","2026-09-26T15:03:22.476Z","0.5","0.5","100","-111","https://novig.com/events/01a0d9d1-f075-7683-a38c-872991cdf36e/sportsgameodds"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_TOTAL","over","","","","","points-all-1i-ou-over","novig","1.5","true","239","2026-09-26T15:03:22.476Z","0.5","0.5","","","https://novig.com/events/01a0d9d1-f075-7683-a38c-872991cdf36e/sportsgameodds"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_TOTAL","over","","","","","points-all-1i-ou-over","fanduel","0.5","false","-120","2026-09-26T15:03:42.386Z","0.5","0.5","100","-111","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528054&selectionId=7017905"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_TOTAL","over","","","","","points-all-1i-ou-over","fanduel","1.5","true","235","2026-09-26T15:03:42.386Z","0.5","0.5","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528054&selectionId=7017905"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_TOTAL","over","","","","","points-all-1i-ou-over","fliff","0.5","false","-125","2026-09-26T15:02:08.531Z","0.5","0.5","100","-111",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_TOTAL","over","","","","","points-all-1i-ou-over","hardrockbet","0.5","false","-115","2026-09-26T15:04:37.031Z","0.5","0.5","100","-111",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_TOTAL","over","","","","","points-all-1i-ou-over","prophetexchange","0.5","false","-108","2026-09-26T15:04:37.031Z","0.5","0.5","100","-111",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_TOTAL","over","","","","","points-all-1i-ou-over","draftkings","0.5","false","-105","2026-09-26T15:03:32.694Z","0.5","0.5","100","-111",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_TOTAL","over","","","","","points-all-1i-ou-over","draftkings","1.5","true","240","2026-09-26T15:03:32.694Z","0.5","0.5","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_TOTAL","under","","","","","points-all-1i-ou-under","novig","0.5","false","-102","2026-09-26T15:03:22.476Z","0.5","0.5","100","-112","https://novig.com/events/01a0d9d1-f075-7683-a38c-8732d42b8144/sportsgameodds"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_TOTAL","under","","","","","points-all-1i-ou-under","novig","1.5","true","-317","2026-09-26T15:03:22.476Z","0.5","0.5","","","https://novig.com/events/01a0d9d1-f075-7683-a38c-8732d42b8144/sportsgameodds"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_TOTAL","under","","","","","points-all-1i-ou-under","fanduel","0.5","false","-106","2026-09-26T15:03:42.386Z","0.5","0.5","100","-112","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528054&selectionId=7017906"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_TOTAL","under","","","","","points-all-1i-ou-under","fanduel","1.5","true","-300","2026-09-26T15:03:42.386Z","0.5","0.5","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528054&selectionId=7017906"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_TOTAL","under","","","","","points-all-1i-ou-under","fliff","0.5","false","-125","2026-09-26T15:02:08.531Z","0.5","0.5","100","-112",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_TOTAL","under","","","","","points-all-1i-ou-under","hardrockbet","0.5","false","-115","2026-09-26T15:04:37.031Z","0.5","0.5","100","-112",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_TOTAL","under","","","","","points-all-1i-ou-under","prophetexchange","0.5","false","-109","2026-09-26T15:04:37.031Z","0.5","0.5","100","-112",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_TOTAL","under","","","","","points-all-1i-ou-under","draftkings","0.5","false","-120","2026-09-26T15:03:32.694Z","0.5","0.5","100","-112",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_TOTAL","under","","","","","points-all-1i-ou-under","draftkings","1.5","true","-320","2026-09-26T15:03:32.694Z","0.5","0.5","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_3WAY","away","","","","","points-away-1i-ml3way-away","fanduel","","false","280","2026-09-26T15:03:42.386Z","","","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528108&selectionId=29174"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_3WAY","away","","","","","points-away-1i-ml3way-away","draftkings","","false","340","2026-09-26T15:03:32.694Z","","","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_3WAY","home","","","","","points-home-1i-ml3way-home","fanduel","","false","300","2026-09-26T15:03:42.386Z","","","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528108&selectionId=1033687"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_3WAY","home","","","","","points-home-1i-ml3way-home","draftkings","","false","255","2026-09-26T15:03:32.694Z","","","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_ANY_RUNS","no","FULL_INNING_TOTAL","under","0.5","","points-all-1i-yn-no","novig","0.5","false","-102","2026-09-26T15:03:22.476Z","","","","","https://novig.com/events/01a0d9d1-f075-7683-a38c-8732d42b8144/sportsgameodds"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_ANY_RUNS","no","FULL_INNING_TOTAL","under","0.5","","points-all-1i-yn-no","fanduel","0.5","false","-106","2026-09-26T15:03:42.386Z","","","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528054&selectionId=7017906"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_ANY_RUNS","no","FULL_INNING_TOTAL","under","0.5","","points-all-1i-yn-no","fliff","0.5","false","-125","2026-09-26T15:02:08.531Z","","","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_ANY_RUNS","no","FULL_INNING_TOTAL","under","0.5","","points-all-1i-yn-no","hardrockbet","0.5","false","-115","2026-09-26T15:04:37.031Z","","","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_ANY_RUNS","no","FULL_INNING_TOTAL","under","0.5","","points-all-1i-yn-no","prophetexchange","0.5","false","-109","2026-09-26T15:04:37.031Z","","","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_ANY_RUNS","no","FULL_INNING_TOTAL","under","0.5","","points-all-1i-yn-no","draftkings","0.5","false","-120","2026-09-26T15:03:32.694Z","","","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_ANY_RUNS","yes","FULL_INNING_TOTAL","over","0.5","","points-all-1i-yn-yes","novig","0.5","false","-104","2026-09-26T15:03:22.476Z","","","","","https://novig.com/events/01a0d9d1-f075-7683-a38c-872991cdf36e/sportsgameodds"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_ANY_RUNS","yes","FULL_INNING_TOTAL","over","0.5","","points-all-1i-yn-yes","fanduel","0.5","false","-120","2026-09-26T15:03:42.386Z","","","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528054&selectionId=7017905"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_ANY_RUNS","yes","FULL_INNING_TOTAL","over","0.5","","points-all-1i-yn-yes","fliff","0.5","false","-125","2026-09-26T15:02:08.531Z","","","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_ANY_RUNS","yes","FULL_INNING_TOTAL","over","0.5","","points-all-1i-yn-yes","hardrockbet","0.5","false","-115","2026-09-26T15:04:37.031Z","","","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_ANY_RUNS","yes","FULL_INNING_TOTAL","over","0.5","","points-all-1i-yn-yes","prophetexchange","0.5","false","-108","2026-09-26T15:04:37.031Z","","","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","1","full","FULL_INNING_ANY_RUNS","yes","FULL_INNING_TOTAL","over","0.5","","points-all-1i-yn-yes","draftkings","0.5","false","-105","2026-09-26T15:03:32.694Z","","","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","2","full","FULL_INNING_3WAY","draw","","","","","points-all-2i-ml3way-draw","fanduel","","false","-150","2026-09-26T15:03:42.386Z","","","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528109&selectionId=131604"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","2","full","FULL_INNING_3WAY","draw","","","","","points-all-2i-ml3way-draw","draftkings","","false","-155","2026-09-26T15:03:32.694Z","","","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","2","full","FULL_INNING_TOTAL","over","","","","","points-all-2i-ou-over","fanduel","0.5","false","104","2026-09-26T15:03:42.386Z","0.5","0.5","119","104","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528057&selectionId=7017905"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","2","full","FULL_INNING_TOTAL","over","","","","","points-all-2i-ou-over","fanduel","1.5","true","260","2026-09-26T15:03:42.386Z","0.5","0.5","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528057&selectionId=7017905"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","2","full","FULL_INNING_TOTAL","over","","","","","points-all-2i-ou-over","draftkings","0.5","false","105","2026-09-26T15:03:32.694Z","0.5","0.5","119","104",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","2","full","FULL_INNING_TOTAL","over","","","","","points-all-2i-ou-over","draftkings","1.5","true","265","2026-09-26T15:03:32.694Z","0.5","0.5","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","2","full","FULL_INNING_TOTAL","over","","","","","points-all-2i-ou-over","fliff","0.5","false","-105","2026-09-26T15:02:08.531Z","0.5","0.5","119","104",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","2","full","FULL_INNING_TOTAL","under","","","","","points-all-2i-ou-under","fanduel","0.5","false","-128","2026-09-26T15:03:42.386Z","0.5","0.5","-119","-140","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528057&selectionId=7017906"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","2","full","FULL_INNING_TOTAL","under","","","","","points-all-2i-ou-under","fanduel","1.5","true","-340","2026-09-26T15:03:42.386Z","0.5","0.5","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528057&selectionId=7017906"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","2","full","FULL_INNING_TOTAL","under","","","","","points-all-2i-ou-under","draftkings","0.5","false","-140","2026-09-26T15:03:32.694Z","0.5","0.5","-119","-140",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","2","full","FULL_INNING_TOTAL","under","","","","","points-all-2i-ou-under","draftkings","1.5","true","-370","2026-09-26T15:03:32.694Z","0.5","0.5","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","2","full","FULL_INNING_TOTAL","under","","","","","points-all-2i-ou-under","fliff","0.5","false","-150","2026-09-26T15:02:08.531Z","0.5","0.5","-119","-140",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","2","full","FULL_INNING_ANY_RUNS","no","FULL_INNING_TOTAL","under","0.5","","points-all-2i-yn-no","fanduel","0.5","false","-128","2026-09-26T15:03:42.386Z","","","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528057&selectionId=7017906"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","2","full","FULL_INNING_ANY_RUNS","no","FULL_INNING_TOTAL","under","0.5","","points-all-2i-yn-no","draftkings","0.5","false","-140","2026-09-26T15:03:32.694Z","","","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","2","full","FULL_INNING_ANY_RUNS","no","FULL_INNING_TOTAL","under","0.5","","points-all-2i-yn-no","fliff","0.5","false","-150","2026-09-26T15:02:08.531Z","","","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","2","full","FULL_INNING_ANY_RUNS","yes","FULL_INNING_TOTAL","over","0.5","","points-all-2i-yn-yes","fanduel","0.5","false","104","2026-09-26T15:03:42.386Z","","","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528057&selectionId=7017905"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","2","full","FULL_INNING_ANY_RUNS","yes","FULL_INNING_TOTAL","over","0.5","","points-all-2i-yn-yes","draftkings","0.5","false","105","2026-09-26T15:03:32.694Z","","","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","2","full","FULL_INNING_ANY_RUNS","yes","FULL_INNING_TOTAL","over","0.5","","points-all-2i-yn-yes","fliff","0.5","false","-105","2026-09-26T15:02:08.531Z","","","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","3","full","FULL_INNING_3WAY","draw","","","","","points-all-3i-ml3way-draw","fanduel","","false","-130","2026-09-26T15:03:42.386Z","","","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528006&selectionId=131604"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","3","full","FULL_INNING_3WAY","draw","","","","","points-all-3i-ml3way-draw","draftkings","","false","-140","2026-09-26T15:03:32.694Z","","","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","3","full","FULL_INNING_TOTAL","over","","","","","points-all-3i-ou-over","fanduel","0.5","false","-106","2026-09-26T15:03:42.386Z","0.5","0.5","106","-110","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528064&selectionId=7017905"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","3","full","FULL_INNING_TOTAL","over","","","","","points-all-3i-ou-over","fanduel","1.5","true","235","2026-09-26T15:03:42.386Z","0.5","0.5","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528064&selectionId=7017905"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","3","full","FULL_INNING_TOTAL","over","","","","","points-all-3i-ou-over","draftkings","0.5","false","-110","2026-09-26T15:03:32.694Z","0.5","0.5","106","-110",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","3","full","FULL_INNING_TOTAL","over","","","","","points-all-3i-ou-over","draftkings","1.5","true","225","2026-09-26T15:03:32.694Z","0.5","0.5","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","3","full","FULL_INNING_TOTAL","over","","","","","points-all-3i-ou-over","fliff","0.5","false","-120","2026-09-26T15:02:08.531Z","0.5","0.5","106","-110",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","3","full","FULL_INNING_TOTAL","under","","","","","points-all-3i-ou-under","fanduel","0.5","false","-114","2026-09-26T15:03:42.386Z","0.5","0.5","-106","-125","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528064&selectionId=7017906"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","3","full","FULL_INNING_TOTAL","under","","","","","points-all-3i-ou-under","fanduel","1.5","true","-300","2026-09-26T15:03:42.386Z","0.5","0.5","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528064&selectionId=7017906"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","3","full","FULL_INNING_TOTAL","under","","","","","points-all-3i-ou-under","draftkings","0.5","false","-125","2026-09-26T15:03:32.694Z","0.5","0.5","-106","-125",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","3","full","FULL_INNING_TOTAL","under","","","","","points-all-3i-ou-under","draftkings","1.5","true","-320","2026-09-26T15:03:32.694Z","0.5","0.5","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","3","full","FULL_INNING_TOTAL","under","","","","","points-all-3i-ou-under","fliff","0.5","false","-135","2026-09-26T15:02:08.531Z","0.5","0.5","-106","-125",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","3","full","FULL_INNING_ANY_RUNS","no","FULL_INNING_TOTAL","under","0.5","","points-all-3i-yn-no","fanduel","0.5","false","-114","2026-09-26T15:03:42.386Z","","","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528064&selectionId=7017906"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","3","full","FULL_INNING_ANY_RUNS","no","FULL_INNING_TOTAL","under","0.5","","points-all-3i-yn-no","draftkings","0.5","false","-125","2026-09-26T15:03:32.694Z","","","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","3","full","FULL_INNING_ANY_RUNS","no","FULL_INNING_TOTAL","under","0.5","","points-all-3i-yn-no","fliff","0.5","false","-135","2026-09-26T15:02:08.531Z","","","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","3","full","FULL_INNING_ANY_RUNS","yes","FULL_INNING_TOTAL","over","0.5","","points-all-3i-yn-yes","fanduel","0.5","false","-106","2026-09-26T15:03:42.386Z","","","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528064&selectionId=7017905"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","3","full","FULL_INNING_ANY_RUNS","yes","FULL_INNING_TOTAL","over","0.5","","points-all-3i-yn-yes","draftkings","0.5","false","-110","2026-09-26T15:03:32.694Z","","","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","3","full","FULL_INNING_ANY_RUNS","yes","FULL_INNING_TOTAL","over","0.5","","points-all-3i-yn-yes","fliff","0.5","false","-120","2026-09-26T15:02:08.531Z","","","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","4","full","FULL_INNING_3WAY","draw","","","","","points-all-4i-ml3way-draw","fanduel","","false","-140","2026-09-26T15:03:42.386Z","","","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528005&selectionId=131604"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","4","full","FULL_INNING_3WAY","draw","","","","","points-all-4i-ml3way-draw","draftkings","","false","-135","2026-09-26T15:03:32.694Z","","","","",""
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","4","full","FULL_INNING_TOTAL","over","","","","","points-all-4i-ou-over","fanduel","0.5","false","-104","2026-09-26T15:03:42.386Z","0.5","0.5","106","-110","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528065&selectionId=7017905"
"SPORTSGAMEODDS","AyuL3JZjbWtDkVFhezu9","2026-09-26T16:35:00.000Z","New York Mets @ Washington Nationals","New York Mets","Washington Nationals","4","full","FULL_INNING_TOTAL","over","","","","","points-all-4i-ou-over","fanduel","1.5","true","260","2026-09-26T15:03:42.386Z","0.5","0.5","","","https://sportsbook.fanduel.com/addToBetslip?marketId=717.188528065&selectionId=7017905"
