pregame_total,inning,season,n,mean_runs,run_variance,p0_under_pct,p1_pct,p2_pct,p3plus_pct,score_pct,mean_runs_given_score,multi_run_given_score_pct,threeplus_given_score_pct,runs_from_multi_run_innings_pct,nb_p0_pct,nb_zero_residual_pp
7.5,2,2025,224,0.7410714285714286,1.4393818065342725,60.26785714285714,20.535714285714285,12.5,6.696428571428571,39.73214285714286,1.8651685393258426,48.31460674157304,16.853932584269664,72.28915662650603,59.32717307053576,0.940684072321385
7.5,3,2021,269,0.7955390334572491,1.596099428508018,57.249070631970255,24.1635687732342,9.293680297397769,9.293680297397769,42.750929368029745,1.8608695652173912,43.47826086956522,21.73913043478261,69.62616822429906,57.668566776083566,-0.41949614411330716
7.5,3,2022,478,0.9079497907949791,1.886687192442304,55.02092050209205,22.17573221757322,11.297071129707113,11.506276150627615,44.97907949790795,2.0186046511627906,50.697674418604656,25.581395348837212,75.57603686635944,54.00813696241812,1.0127835396739338
7.5,3,2023,275,1.0727272727272728,2.220968812209688,52.0,18.90909090909091,12.727272727272727,16.363636363636363,48.0,2.234848484848485,60.60606060606061,34.090909090909086,82.37288135593221,48.223431985748796,3.7765680142512084
7.5,3,2024,366,0.8743169398907104,1.5512837787259524,55.46448087431693,19.672131147540984,14.48087431693989,10.382513661202186,44.53551912568307,1.9631901840490797,55.828220858895705,23.31288343558282,77.5,52.336450259001424,3.1280306153155135
7.5,3,2025,224,0.8392857142857143,1.6153106982703394,58.92857142857143,18.303571428571427,10.714285714285714,12.053571428571429,41.07142857142857,2.0434782608695654,55.434782608695656,29.347826086956523,78.19148936170212,55.19477341493321,3.733798013638223
7.5,4,2021,269,0.9553903345724907,1.9159130000554845,54.27509293680297,20.074349442379184,13.382899628252787,12.267657992565056,45.72490706319703,2.089430894308943,56.09756097560976,26.82926829268293,78.98832684824903,51.621254135760516,2.653838801042452
7.5,4,2022,478,0.8430962343096234,1.826482636421849,58.36820083682008,21.338912133891213,8.99581589958159,11.297071129707113,41.63179916317992,2.0251256281407035,48.743718592964825,27.1356783919598,74.68982630272953,57.19019859215086,1.1780022446692295
7.5,4,2023,275,1.0363636363636364,2.3490378234903786,52.36363636363637,21.09090909090909,13.454545454545455,13.090909090909092,47.63636363636363,2.1755725190839694,55.72519083969466,27.480916030534353,79.64912280701755,51.19464680483784,1.1689895587985277
7.5,4,2024,366,0.9043715846994536,2.0100082341492627,57.650273224043715,19.672131147540984,9.836065573770492,12.841530054644808,42.349726775956285,2.1354838709677417,53.5483870967742,30.32258064516129,78.24773413897282,55.38844119243345,2.261832031610267
