pregame_total,inning,n,under_pct,season_sd_pp,autocorr_lag1,autocorr_lag5,drift_pp_per_1000,od25,od50,od100,od250,od500,sd100_pp,range100_pp,sd250_pp,range250_pp,stationarity_score,core_n2000,usable_n500
9.5,6,874,47.368421052631575,5.442880057995217,0.005257811757284532,0.012316566372072235,-0.9508306849598395,1.3035753614577141,1.2245686274509804,1.1052043650793653,2.315748148148149,,5.249149590988186,14.000000000000002,4.805552344250694,9.600000000000003,0.7068288732914548,False,True
9.5,5,875,47.65714285714286,2.279583923216873,-0.0159644395920441,-0.011226167620991368,1.5136113064077452,0.5977493884676488,0.5087640971219944,0.8010444810090797,0.10155630953752241,,4.470139019889971,14.000000000000007,1.0066445913694313,1.9999999999999962,0.7944068689077703,False,True
7.5,3,1612,55.521091811414394,2.5992592638478453,-0.03183915375934847,-0.008990888482533432,0.011029276647653819,0.9961138521538703,1.125660643743718,1.408507236597763,2.354575968875071,3.614741140018022,5.897739680024317,16.000000000000004,4.8227239882318225,12.4,0.8168526449812921,False,True
9.5,1,875,46.85714285714286,4.214886956397356,-0.011015590083339917,0.016620675749839747,-4.257815473764847,1.0920457876305523,0.682106782524182,0.7852453776553902,0.5997027712212604,,4.421942042651785,13.000000000000005,2.4440403706431137,4.799999999999999,0.8417032145757594,False,True
7.0,7,655,58.16793893129771,8.042626233536893,0.01648945844016514,-0.0468264264895233,-1.3664959116149678,1.0543519153031198,1.2307937925502153,0.6849451756486638,0.07397407897005588,,4.082482904638629,9.999999999999998,0.8485281374238578,1.200000000000001,0.8502010088080575,False,True
7.0,1,655,57.404580152671755,6.795154977713189,-0.001071483238940613,0.017670309230411425,5.653876834307272,1.0872287630008977,1.2290047359539469,1.0142434988179665,0.2944577899794075,,4.979959839195491,12.0,1.6970562748477076,2.399999999999991,0.9400195089141665,False,True
9.0,3,1839,50.24469820554649,2.566455028877718,0.05111445811664649,-0.005481273406400254,-0.7086913224616069,1.2846578615386162,1.6043558860603357,1.1383279175554977,2.067859050863265,3.15474222553403,5.334558682765548,23.000000000000004,4.547317367206211,13.199999999999996,0.9463995278749601,False,True
7.0,5,655,55.72519083969466,1.7543397253264765,-0.004389249656349335,-0.06611674966565916,1.2383869199011757,0.847293586715599,0.5289868948560493,0.3728889938592342,0.20265706188001928,,3.033150177620618,7.9999999999999964,1.4142135623730963,2.0000000000000018,0.9759575390704074,False,True
7.5,5,1612,56.07940446650124,5.252354947210772,-0.001792793180295927,-0.03720865190521726,-6.9822483047521615,1.1392228394532653,1.0788526198690065,1.038688961385264,1.4080156292185377,2.703974651267432,5.0579969684978385,17.000000000000004,3.724513391035128,9.199999999999998,0.994000488916617,False,True
7.0,2,655,63.81679389312978,1.8867076366600886,-0.016710813847404606,-0.011207453376334064,6.123609803924868,1.154764158781481,0.853924953941609,0.636612712736963,0.5543294369410302,,3.8340579025361623,12.0,2.2627416997969543,3.200000000000003,1.0479150418853114,False,True
7.5,7,1610,54.09937888198758,3.4193316049166644,0.03514740305737784,-0.04141761205777097,4.6917060110849516,0.8891514461970706,0.6586207727784751,0.7651432646282483,1.2628890936179913,2.955869243353334,4.358898943540673,13.0,3.5417509793885826,8.399999999999997,1.04886880463912,False,True
7.5,6,1611,55.92799503414029,2.36153866021544,0.05516431924882693,-0.06234814763403097,2.6565508791056582,1.0380435888080983,0.7144785154349171,0.7219818349330163,1.4518748733019633,2.0312183864563584,4.218510795687659,15.000000000000002,3.7834728314957746,8.799999999999997,1.06699263470147,False,True
9.5,9,871,61.99770378874856,3.6247102817195493,0.044218621257895836,0.007987488393602868,-5.555291219661545,0.7845677486513337,1.0504847683786505,1.3703293371057723,0.4131199358472276,,5.682051943243241,15.000000000000002,1.9731531449265007,3.600000000000003,1.1364827499821741,False,True
7.0,3,655,59.84732824427481,3.6697753573049616,-0.05068935971335118,-0.03205128205128231,5.525767842593375,0.8655738340963761,0.37452713975323976,0.6727617140011899,1.1984868472103691,,4.02077936060494,12.0,3.394112549695431,4.800000000000004,1.2859100934652534,False,True
9.5,3,875,51.542857142857144,5.701155584240256,0.024308176100628756,-0.019371305443683942,8.773571809213346,0.9493409023233611,1.0933940308071104,0.9373210541040877,1.5428023330404834,,4.838461975226662,14.000000000000002,3.9259818304894556,6.800000000000001,1.2899704143366988,False,True
