event_id,matchup,start_time,sportsbook,market,updated_at,outcome_name,point,price
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T16:58:59Z","Under","4.5","-1000"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T16:58:59Z","Under","5.5","-2000"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T16:58:59Z","Under","6.5","-5000"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","fanatics","alternate_totals_1st_5_innings","2026-08-30T16:59:44Z","Over","2.5","170"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","fanatics","alternate_totals_1st_5_innings","2026-08-30T16:59:44Z","Under","2.5","-245"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:59:02Z","Over","0.5","-310"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:59:02Z","Over","2.5","180"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:59:02Z","Over","3.5","350"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:59:02Z","Over","4.5","700"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:59:02Z","Under","0.5","225"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:59:02Z","Under","2.5","-240"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:59:02Z","Under","3.5","-550"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:59:02Z","Under","4.5","-1400"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:59:49Z","Over","2.5","180"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:59:49Z","Over","1.5","-115"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:59:49Z","Over","0.5","-325"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:59:49Z","Under","2.5","-250"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:59:49Z","Under","1.5","-115"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:59:49Z","Under","0.5","230"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","betrivers","alternate_totals_1st_5_innings","2026-08-30T16:59:29Z","Over","1.5","-132"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","betrivers","alternate_totals_1st_5_innings","2026-08-30T16:59:29Z","Over","2.5","160"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","betrivers","alternate_totals_1st_5_innings","2026-08-30T16:59:29Z","Under","1.5","-113"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","betrivers","alternate_totals_1st_5_innings","2026-08-30T16:59:29Z","Under","2.5","-240"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","fanduel","h2h_1st_5_innings","2026-08-30T16:59:50Z","Miami Marlins","","-106"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","fanduel","h2h_1st_5_innings","2026-08-30T16:59:50Z","Washington Nationals","","-120"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","fanatics","h2h_1st_5_innings","2026-08-30T16:59:44Z","Miami Marlins","","100"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","fanatics","h2h_1st_5_innings","2026-08-30T16:59:44Z","Washington Nationals","","-130"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","williamhill_us","h2h_1st_5_innings","2026-08-30T16:59:49Z","Miami Marlins","","-103"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","williamhill_us","h2h_1st_5_innings","2026-08-30T16:59:49Z","Washington Nationals","","-133"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","bovada","h2h_1st_5_innings","2026-08-30T16:59:02Z","Miami Marlins","","-115"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","bovada","h2h_1st_5_innings","2026-08-30T16:59:02Z","Washington Nationals","","-115"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","betmgm","h2h_1st_5_innings","2026-08-30T16:59:49Z","Miami Marlins","","-115"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","betmgm","h2h_1st_5_innings","2026-08-30T16:59:49Z","Washington Nationals","","-115"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","betrivers","h2h_1st_5_innings","2026-08-30T16:59:29Z","Miami Marlins","","-104"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","betrivers","h2h_1st_5_innings","2026-08-30T16:59:29Z","Washington Nationals","","-139"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","fanduel","spreads_1st_5_innings","2026-08-30T16:59:50Z","Miami Marlins","0.5","-240"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","fanduel","spreads_1st_5_innings","2026-08-30T16:59:50Z","Washington Nationals","-0.5","174"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","williamhill_us","spreads_1st_5_innings","2026-08-30T16:59:49Z","Miami Marlins","0.5","-199"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","williamhill_us","spreads_1st_5_innings","2026-08-30T16:59:49Z","Washington Nationals","-0.5","143"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","bovada","spreads_1st_5_innings","2026-08-30T16:59:02Z","Miami Marlins","0.5","-230"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","bovada","spreads_1st_5_innings","2026-08-30T16:59:02Z","Washington Nationals","-0.5","175"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","betmgm","spreads_1st_5_innings","2026-08-30T16:59:10Z","Miami Marlins","-0.5","170"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","betmgm","spreads_1st_5_innings","2026-08-30T16:59:10Z","Washington Nationals","0.5","-235"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","fanduel","totals_1st_5_innings","2026-08-30T16:59:50Z","Over","1.5","-118"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","fanduel","totals_1st_5_innings","2026-08-30T16:59:50Z","Under","1.5","-112"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","williamhill_us","totals_1st_5_innings","2026-08-30T16:59:49Z","Over","1.5","-125"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","williamhill_us","totals_1st_5_innings","2026-08-30T16:59:49Z","Under","1.5","-109"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","bovada","totals_1st_5_innings","2026-08-30T16:59:02Z","Over","1.5","-120"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","bovada","totals_1st_5_innings","2026-08-30T16:59:02Z","Under","1.5","-110"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","betmgm","totals_1st_5_innings","2026-08-30T16:59:10Z","Over","1.5","-115"
"9d137e890c8e3337cf83b0d6d1fea2fb","Miami Marlins @ Washington Nationals","2026-08-30T16:16:00Z","betmgm","totals_1st_5_innings","2026-08-30T16:59:10Z","Under","1.5","-115"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T17:00:00Z","Over","0.5","-7000"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T17:00:00Z","Over","1.5","-1200"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T17:00:00Z","Over","2.5","-420"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T17:00:00Z","Over","3.5","-220"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T17:00:00Z","Over","4.5","-120"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T17:00:00Z","Over","5.5","140"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T17:00:00Z","Over","6.5","220"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T17:00:00Z","Over","7.5","320"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T17:00:00Z","Over","8.5","450"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T17:00:00Z","Over","9.5","640"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T17:00:00Z","Over","10.5","880"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T17:00:00Z","Over","11.5","1200"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T17:00:00Z","Under","0.5","1280"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T17:00:00Z","Under","1.5","580"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T17:00:00Z","Under","2.5","280"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T17:00:00Z","Under","3.5","162"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T17:00:00Z","Under","4.5","-110"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T17:00:00Z","Under","5.5","-188"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T17:00:00Z","Under","6.5","-310"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T17:00:00Z","Under","7.5","-490"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T17:00:00Z","Under","8.5","-800"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T17:00:00Z","Under","9.5","-1450"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T17:00:00Z","Under","10.5","-3000"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","fanduel","alternate_totals_1st_5_innings","2026-08-30T17:00:00Z","Under","11.5","-5000"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","draftkings","alternate_totals_1st_5_innings","2026-08-30T16:59:52Z","Over","3.5","-210"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","draftkings","alternate_totals_1st_5_innings","2026-08-30T16:59:52Z","Over","4.5","-120"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","draftkings","alternate_totals_1st_5_innings","2026-08-30T16:59:52Z","Over","5.5","135"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","draftkings","alternate_totals_1st_5_innings","2026-08-30T16:59:52Z","Under","3.5","160"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","draftkings","alternate_totals_1st_5_innings","2026-08-30T16:59:52Z","Under","4.5","-110"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","draftkings","alternate_totals_1st_5_innings","2026-08-30T16:59:52Z","Under","5.5","-175"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:57:54Z","Over","0.5","-10000"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:57:54Z","Over","1.5","-1400"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:57:54Z","Over","3.5","-190"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:57:54Z","Over","4","-150"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:57:54Z","Over","5","120"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:57:54Z","Over","5.5","150"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:57:54Z","Over","7.5","315"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:57:54Z","Over","8.5","450"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:57:54Z","Over","9.5","650"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:57:54Z","Over","10.5","900"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:57:54Z","Over","11.5","1200"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:57:54Z","Under","1.5","650"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:57:54Z","Under","3.5","145"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:57:54Z","Under","4","115"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:57:54Z","Under","5","-160"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:57:54Z","Under","5.5","-200"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:57:54Z","Under","7.5","-470"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:57:54Z","Under","8.5","-800"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:57:54Z","Under","9.5","-1400"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:57:54Z","Under","10.5","-3333"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","bovada","alternate_totals_1st_5_innings","2026-08-30T16:57:54Z","Under","11.5","-6600"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:58:05Z","Over","2","-800"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:58:05Z","Over","2.5","-375"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:58:05Z","Over","3","-300"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:58:05Z","Over","3.5","-200"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:58:05Z","Over","4","-155"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:58:05Z","Over","4.5","-115"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:58:05Z","Over","5","115"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:58:05Z","Over","5.5","140"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:58:05Z","Over","6","185"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:58:05Z","Over","6.5","220"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:58:05Z","Over","7","290"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:58:05Z","Under","2","475"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:58:05Z","Under","2.5","270"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:58:05Z","Under","3","220"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:58:05Z","Under","3.5","150"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:58:05Z","Under","4","118"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:58:05Z","Under","4.5","-115"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:58:05Z","Under","5","-150"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:58:05Z","Under","5.5","-185"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:58:05Z","Under","6","-250"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:58:05Z","Under","6.5","-300"
"e176f9d4e92b024e920cd73cf8ebbf44","Colorado Rockies @ Atlanta Braves","2026-08-30T17:36:00Z","betmgm","alternate_totals_1st_5_innings","2026-08-30T16:58:05Z","Under","7","-425"
