season,gid,date,half,i1_pa,i1_runs,i1_pitches,i2_start_slot,same_pitcher_i2,i2_pa,i2_runs,i2_pitches
2021,OAK202104060,20210406,top,5,0,15,6,1,6,1,20
2021,OAK202104060,20210406,bottom,5,1,22,6,1,3,0,10
2021,PHI202104060,20210406,top,3,0,15,4,1,5,0,20
2021,PHI202104060,20210406,bottom,3,0,11,4,1,6,0,15
2021,SDN202104060,20210406,top,3,0,9,4,1,3,0,18
2021,SDN202104060,20210406,bottom,4,0,17,5,1,4,0,14
2021,SEA202104060,20210406,top,3,0,9,4,1,6,3,33
2021,SEA202104060,20210406,bottom,3,0,11,4,1,3,0,12
2021,TEX202104060,20210406,top,5,1,15,6,1,4,0,22
2021,TEX202104060,20210406,bottom,5,2,19,6,1,4,1,18
2021,WAS202104060,20210406,top,5,2,18,6,1,4,1,14
2021,WAS202104060,20210406,bottom,3,0,14,4,1,5,2,16
2021,BOS202104070,20210407,top,3,0,12,4,1,3,0,13
2021,BOS202104070,20210407,bottom,3,0,11,4,1,3,0,10
2021,CHN202104070,20210407,top,5,0,16,6,1,3,0,12
2021,CHN202104070,20210407,bottom,3,0,11,4,1,3,0,7
2021,CIN202104070,20210407,top,3,0,13,4,1,3,0,11
2021,CIN202104070,20210407,bottom,8,5,26,9,1,3,0,13
2021,CLE202104070,20210407,top,5,0,20,6,1,3,0,11
2021,CLE202104070,20210407,bottom,3,0,10,4,1,4,0,10
2021,COL202104070,20210407,top,3,0,9,4,1,3,0,14
2021,COL202104070,20210407,bottom,5,1,19,6,1,4,0,13
2021,DET202104070,20210407,top,4,0,18,5,1,3,0,5
2021,DET202104070,20210407,bottom,4,0,7,5,1,5,1,21
2021,MIA202104070,20210407,top,3,0,15,4,1,4,0,17
2021,MIA202104070,20210407,bottom,5,0,25,6,1,3,0,15
2021,NYA202104070,20210407,top,3,0,13,4,1,3,0,16
2021,NYA202104070,20210407,bottom,5,0,23,6,1,3,0,12
2021,OAK202104070,20210407,top,7,1,35,8,1,5,0,19
2021,OAK202104070,20210407,bottom,3,0,16,4,1,5,0,22
2021,PHI202104070,20210407,top,4,0,16,5,1,5,0,21
2021,PHI202104070,20210407,bottom,8,4,38,9,1,4,0,13
2021,SDN202104070,20210407,top,3,0,12,4,1,5,2,19
2021,SDN202104070,20210407,bottom,3,0,16,4,1,4,0,13
2021,SEA202104070,20210407,top,5,0,23,6,1,5,0,24
2021,SEA202104070,20210407,bottom,5,0,23,6,1,4,0,20
2021,TEX202104070,20210407,top,3,0,10,4,1,4,0,14
2021,TEX202104070,20210407,bottom,3,0,15,4,1,7,2,15
2021,WAS202104071,20210407,top,6,1,16,7,1,9,5,31
2021,WAS202104071,20210407,bottom,9,4,32,1,1,6,1,17
2021,WAS202104072,20210407,top,4,0,14,5,1,3,0,9
2021,WAS202104072,20210407,bottom,4,0,12,5,1,3,0,12
2021,BAL202104080,20210408,top,7,2,25,8,1,3,0,8
2021,BAL202104080,20210408,bottom,7,2,26,8,1,3,0,12
2021,CHA202104080,20210408,top,3,0,14,4,1,3,0,10
2021,CHA202104080,20210408,bottom,6,3,25,7,1,6,1,23
2021,COL202104080,20210408,top,3,0,14,4,1,4,0,15
2021,COL202104080,20210408,bottom,8,3,22,9,1,5,1,16
2021,HOU202104080,20210408,top,3,0,16,4,1,3,0,11
2021,HOU202104080,20210408,bottom,4,0,13,5,1,4,1,14
2021,MIN202104080,20210408,top,3,0,14,4,1,3,0,14
2021,MIN202104080,20210408,bottom,5,0,15,6,1,4,0,21
2021,NYN202104080,20210408,top,3,0,16,4,1,3,0,7
2021,NYN202104080,20210408,bottom,5,0,24,6,1,3,0,18
2021,PIT202104080,20210408,top,5,1,16,6,1,4,0,13
2021,PIT202104080,20210408,bottom,3,0,11,4,1,6,0,27
2021,SLN202104080,20210408,top,6,0,25,7,1,4,0,13
2021,SLN202104080,20210408,bottom,4,0,24,5,1,3,0,13
2021,TOR202104080,20210408,top,5,1,15,6,1,6,2,18
2021,TOR202104080,20210408,bottom,6,3,22,7,1,3,0,14
2021,ARI202104090,20210409,top,4,0,11,5,1,3,0,14
2021,ARI202104090,20210409,bottom,5,0,32,6,1,4,0,23
2021,ATL202104090,20210409,top,3,0,14,4,1,3,0,8
2021,ATL202104090,20210409,bottom,4,0,21,5,1,4,0,16
2021,CLE202104090,20210409,top,4,0,11,5,1,3,0,11
2021,CLE202104090,20210409,bottom,6,3,21,7,1,5,0,18
2021,HOU202104090,20210409,top,3,0,11,4,1,4,0,12
2021,HOU202104090,20210409,bottom,3,0,13,4,1,4,0,12
2021,LAN202104090,20210409,top,3,0,19,4,1,3,0,13
2021,LAN202104090,20210409,bottom,4,0,15,5,1,3,0,11
2021,SFN202104090,20210409,top,3,0,12,4,1,3,0,11
2021,SFN202104090,20210409,bottom,3,0,11,4,1,4,0,19
2021,TBA202104090,20210409,top,3,0,14,4,1,3,0,8
2021,TBA202104090,20210409,bottom,3,0,10,4,1,6,2,18
2021,TEX202104090,20210409,top,3,0,11,4,1,5,2,22
2021,TEX202104090,20210409,bottom,3,0,15,4,1,3,0,8
2021,TOR202104090,20210409,top,4,0,20,5,0,8,4,36
2021,TOR202104090,20210409,bottom,5,0,22,6,1,4,0,19
2021,ARI202104100,20210410,top,3,0,12,4,1,6,2,21
2021,ARI202104100,20210410,bottom,3,0,7,4,1,5,0,24
2021,ATL202104100,20210410,top,7,2,30,8,1,3,0,9
2021,ATL202104100,20210410,bottom,7,3,22,8,1,3,0,7
2021,BAL202104100,20210410,top,5,2,23,6,1,3,0,12
2021,BAL202104100,20210410,bottom,5,2,12,6,1,4,0,19
2021,CLE202104100,20210410,top,3,0,13,4,1,3,0,11
2021,CLE202104100,20210410,bottom,5,0,18,6,1,5,2,18
2021,HOU202104100,20210410,top,3,0,16,4,1,3,0,11
2021,HOU202104100,20210410,bottom,4,0,18,5,1,3,0,10
2021,LAN202104100,20210410,top,5,1,22,6,1,5,0,18
2021,LAN202104100,20210410,bottom,3,0,12,4,1,8,5,32
2021,MIN202104100,20210410,top,3,0,14,4,1,3,0,12
2021,MIN202104100,20210410,bottom,5,0,17,6,1,4,0,23
2021,NYN202104100,20210410,top,3,0,9,4,1,4,1,15
2021,NYN202104100,20210410,bottom,4,0,12,5,1,3,0,9
2021,PIT202104100,20210410,top,5,1,17,6,1,4,0,17
2021,PIT202104100,20210410,bottom,3,0,9,4,1,12,7,44
2021,SFN202104100,20210410,top,4,0,21,5,1,4,0,13
2021,SFN202104100,20210410,bottom,5,0,28,6,1,4,0,15
2021,SLN202104100,20210410,top,7,1,29,8,1,4,0,17
2021,SLN202104100,20210410,bottom,4,0,14,5,1,5,0,17
2021,TBA202104100,20210410,top,4,0,19,5,1,4,0,10
2021,TBA202104100,20210410,bottom,5,1,21,6,1,6,2,18
2021,TEX202104100,20210410,top,4,0,19,5,1,3,0,17
2021,TEX202104100,20210410,bottom,4,0,13,5,1,7,3,30
2021,TOR202104100,20210410,top,5,0,18,6,1,3,0,15
2021,TOR202104100,20210410,bottom,5,0,21,6,1,11,7,44
2021,ARI202104110,20210411,top,3,0,17,4,1,3,0,10
2021,ARI202104110,20210411,bottom,4,0,10,5,1,5,1,18
2021,ATL202104110,20210411,top,3,0,8,4,1,4,1,20
2021,ATL202104110,20210411,bottom,8,3,25,9,1,4,0,9
2021,BAL202104110,20210411,top,5,0,20,6,1,3,0,10
2021,BAL202104110,20210411,bottom,4,0,18,5,1,3,0,10
2021,CHA202104110,20210411,top,4,0,14,5,1,3,0,19
2021,CHA202104110,20210411,bottom,4,0,9,5,1,6,0,34
2021,CLE202104110,20210411,top,7,1,33,8,1,3,0,18
2021,CLE202104110,20210411,bottom,3,0,11,4,1,6,1,34
2021,LAN202104110,20210411,top,4,0,11,5,1,4,0,16
2021,LAN202104110,20210411,bottom,3,0,7,4,1,5,1,24
2021,MIN202104110,20210411,top,5,0,22,6,1,3,0,14
2021,MIN202104110,20210411,bottom,6,1,11,7,1,3,0,16
2021,NYN202104110,20210411,top,5,0,19,6,0,6,2,26
2021,NYN202104110,20210831,bottom,5,0,22,6,0,4,0,12
2021,PIT202104110,20210411,top,4,0,14,5,1,4,1,17
2021,PIT202104110,20210411,bottom,5,0,17,6,1,8,3,26
2021,SFN202104110,20210411,top,4,0,15,5,1,4,0,19
2021,SFN202104110,20210411,bottom,6,2,36,7,1,4,0,8
2021,SLN202104110,20210411,top,10,4,34,2,1,7,3,31
2021,SLN202104110,20210411,bottom,4,0,20,5,1,6,1,29
2021,TBA202104110,20210411,top,3,0,9,4,1,3,0,12
2021,TBA202104110,20210411,bottom,4,0,9,5,1,5,2,20
2021,TEX202104110,20210411,top,3,0,8,4,1,3,0,9
2021,TEX202104110,20210411,bottom,4,0,24,5,0,4,0,12
2021,ARI202104120,20210412,top,4,1,23,5,1,5,0,16
2021,ARI202104120,20210412,bottom,4,0,21,5,1,3,0,13
2021,ATL202104120,20210412,top,4,0,16,5,1,4,1,16
2021,ATL202104120,20210412,bottom,5,1,25,6,1,4,0,11
2021,CHA202104120,20210412,top,3,0,7,4,1,5,2,14
2021,CHA202104120,20210412,bottom,3,0,19,4,1,3,0,11
2021,HOU202104120,20210412,top,6,0,27,7,1,7,2,25
2021,HOU202104120,20210412,bottom,5,0,17,6,1,5,0,20
2021,KCA202104120,20210412,top,3,0,15,4,1,5,2,16
2021,KCA202104120,20210412,bottom,4,0,14,5,1,3,0,17
2021,MIL202104120,20210412,top,4,0,17,5,1,4,0,20
2021,MIL202104120,20210412,bottom,3,0,8,4,1,3,0,9
2021,PIT202104120,20210412,top,6,1,25,7,1,3,0,10
2021,PIT202104120,20210412,bottom,3,0,10,4,1,4,0,14
2021,SFN202104120,20210412,top,3,0,11,4,1,3,0,8
2021,SFN202104120,20210412,bottom,3,0,13,4,1,4,0,13
2021,SLN202104120,20210412,top,4,1,8,5,1,3,0,9
2021,SLN202104120,20210412,bottom,3,0,15,4,1,3,0,15
2021,TBA202104120,20210412,top,3,0,16,4,1,3,0,12
2021,TBA202104120,20210412,bottom,5,0,21,6,1,4,0,17
2021,TOR202104120,20210412,top,3,0,17,4,1,4,0,21
2021,TOR202104120,20210412,bottom,5,1,18,6,1,5,0,25
2021,ARI202104130,20210413,top,5,0,22,6,1,4,0,16
2021,ARI202104130,20210413,bottom,3,0,13,4,1,7,3,20
2021,ATL202104130,20210413,top,5,0,19,6,1,8,3,30
2021,ATL202104130,20210413,bottom,6,3,22,7,1,3,0,10
2021,CHA202104130,20210413,top,3,0,14,4,1,4,0,14
2021,CHA202104130,20210413,bottom,4,0,15,5,1,3,0,7
2021,HOU202104130,20210413,top,3,0,13,4,1,4,0,14
2021,HOU202104130,20210413,bottom,4,0,9,5,1,6,1,24
2021,KCA202104130,20210413,top,5,0,18,6,1,5,0,10
2021,KCA202104130,20210413,bottom,6,1,27,7,1,3,0,9
2021,LAN202104130,20210413,top,3,0,9,4,1,5,0,28
2021,LAN202104130,20210413,bottom,6,2,22,7,1,3,0,11
2021,MIL202104130,20210413,top,4,0,17,5,1,3,0,11
2021,MIL202104130,20210413,bottom,3,0,9,4,1,5,2,12
2021,MIN202104130,20210413,top,3,0,22,4,1,4,0,22
2021,MIN202104130,20210413,bottom,7,2,25,8,1,4,0,16
2021,PIT202104130,20210413,top,8,2,37,9,1,6,1,24
2021,PIT202104130,20210413,bottom,9,3,40,1,0,6,2,22
2021,SFN202104130,20210413,top,7,4,20,8,1,5,1,19
2021,SFN202104130,20210413,bottom,7,4,27,8,1,4,0,17
2021,SLN202104130,20210413,top,3,0,17,4,1,5,0,30
2021,SLN202104130,20210413,bottom,4,1,17,5,1,5,0,14
2021,TBA202104130,20210413,top,6,1,16,7,1,3,0,8
2021,TBA202104130,20210413,bottom,6,2,20,7,1,3,0,12
2021,TOR202104130,20210413,top,3,0,12,4,1,3,0,11
2021,TOR202104130,20210413,bottom,3,0,8,4,1,7,2,34
2021,BAL202104131,20210413,top,5,1,18,6,1,6,2,23
2021,BAL202104131,20210413,bottom,3,0,9,4,1,3,0,11
2021,NYN202104131,20210413,top,3,0,16,4,1,5,1,22
2021,NYN202104131,20210413,bottom,6,2,23,7,1,4,0,18
2021,BAL202104132,20210413,top,3,0,8,4,1,4,0,16
2021,BAL202104132,20210413,bottom,4,0,10,5,1,4,0,19
2021,NYN202104132,20210413,top,3,0,15,4,1,3,0,16
2021,NYN202104132,20210413,bottom,4,0,22,5,1,3,0,11
2021,ATL202104140,20210414,top,3,0,10,4,1,6,1,23
2021,ATL202104140,20210414,bottom,3,0,12,4,1,3,0,15
2021,CHA202104140,20210414,top,3,0,12,4,1,3,0,13
2021,CHA202104140,20210414,bottom,11,6,29,3,0,4,0,22
2021,HOU202104140,20210414,top,4,0,22,5,1,7,3,34
2021,HOU202104140,20210414,bottom,3,0,16,4,1,3,0,7
2021,KCA202104140,20210414,top,4,0,16,5,1,3,0,8
2021,KCA202104140,20210414,bottom,6,0,22,7,1,4,0,15
2021,LAN202104140,20210414,top,3,0,6,4,1,4,0,12
2021,LAN202104140,20210414,bottom,6,2,36,7,1,5,0,19
2021,MIL202104140,20210414,top,3,0,8,4,1,5,0,16
2021,MIL202104140,20210414,bottom,6,2,22,7,1,3,0,16
2021,NYN202104140,20210414,top,3,0,15,4,1,4,0,16
2021,NYN202104140,20210414,bottom,7,2,29,8,1,4,0,17
2021,PIT202104140,20210414,top,3,0,7,4,1,5,0,22
2021,PIT202104140,20210414,bottom,4,0,22,5,1,5,1,18
2021,SFN202104140,20210414,top,4,0,8,5,1,3,0,13
2021,SFN202104140,20210414,bottom,3,0,15,4,1,3,0,9
2021,SLN202104140,20210414,top,3,0,13,4,1,6,0,18
2021,SLN202104140,20210414,bottom,5,0,19,6,1,3,0,9
2021,TBA202104140,20210414,top,4,0,11,5,1,5,1,29
2021,TBA202104140,20210414,bottom,3,0,16,4,1,5,0,17
2021,TOR202104140,20210414,top,4,1,13,5,1,3,0,14
2021,TOR202104140,20210414,bottom,5,0,23,6,1,5,2,21
2021,MIN202104141,20210414,top,5,0,22,6,1,8,3,31
2021,MIN202104141,20210414,bottom,4,0,17,5,1,3,0,17
2021,MIN202104142,20210414,top,3,0,15,4,1,3,0,9
2021,MIN202104142,20210414,bottom,6,1,22,7,1,3,0,12
2021,ATL202104150,20210415,top,4,0,21,5,1,8,2,26
2021,ATL202104150,20210415,bottom,3,0,16,4,1,5,0,15
2021,CHA202104150,20210415,top,3,0,10,4,1,3,0,12
2021,CHA202104150,20210415,bottom,5,1,19,6,1,5,0,21
2021,KCA202104150,20210415,top,3,0,11,4,1,4,0,12
2021,KCA202104150,20210415,bottom,4,1,17,5,1,3,0,16
2021,LAN202104150,20210415,top,4,1,14,5,1,4,0,15
2021,LAN202104150,20210415,bottom,4,0,12,5,1,3,0,17
2021,MIN202104150,20210415,top,4,0,15,5,1,3,0,11
2021,MIN202104150,20210415,bottom,4,0,16,5,1,8,2,37
2021,OAK202104150,20210415,top,4,0,9,5,1,3,0,16
2021,OAK202104150,20210415,bottom,3,0,17,4,1,3,0,8
2021,PIT202104150,20210415,top,8,4,30,9,1,6,2,26
2021,PIT202104150,20210415,bottom,3,0,13,4,1,7,1,38
2021,TBA202104150,20210415,top,3,0,14,4,1,4,1,18
2021,TBA202104150,20210415,bottom,3,0,13,4,1,3,0,6
2021,WAS202104150,20210415,top,9,3,28,1,1,10,7,35
2021,WAS202104150,20210415,bottom,7,4,24,8,1,5,0,14
2021,BAL202104151,20210415,top,3,0,10,4,1,4,0,24
2021,BAL202104151,20210415,bottom,7,2,34,8,1,3,0,8
2021,BAL202104152,20210415,top,4,0,15,5,1,3,0,11
2021,BAL202104152,20210415,bottom,4,0,13,5,1,3,0,10
2021,ANA202104160,20210416,top,3,0,14,4,1,3,0,14
2021,ANA202104160,20210416,bottom,3,0,10,4,1,3,0,17
2021,CHN202104160,20210416,top,4,0,14,5,1,4,0,22
2021,CHN202104160,20210416,bottom,5,0,19,6,1,6,1,19
2021,CIN202104160,20210416,top,3,0,11,4,1,6,1,26
2021,CIN202104160,20210416,bottom,3,0,14,4,1,3,0,12
2021,MIA202104160,20210416,top,3,0,14,4,1,4,0,20
2021,MIA202104160,20210416,bottom,3,0,10,4,1,4,0,15
2021,MIL202104160,20210416,top,3,0,11,4,1,4,1,24
2021,MIL202104160,20210416,bottom,3,0,9,4,1,3,0,5
2021,NYA202104160,20210416,top,7,2,30,8,0,4,0,18
2021,NYA202104160,20210416,bottom,3,0,11,4,1,4,0,18
2021,OAK202104160,20210416,top,4,0,19,5,1,3,0,15
2021,OAK202104160,20210416,bottom,3,0,10,4,1,4,0,15
2021,PHI202104160,20210416,top,3,0,9,4,1,4,0,14
2021,PHI202104160,20210416,bottom,3,0,14,4,1,12,6,32
2021,SDN202104160,20210416,top,3,0,18,4,1,5,0,28
2021,SDN202104160,20210416,bottom,3,0,12,4,1,6,1,32
2021,SEA202104160,20210416,top,3,0,9,4,1,3,0,8
2021,SEA202104160,20210416,bottom,3,0,9,4,1,5,0,25
2021,TEX202104160,20210416,top,3,0,14,4,1,5,0,18
2021,TEX202104160,20210416,bottom,3,0,11,4,1,3,0,13
2021,WAS202104160,20210416,top,4,0,18,5,1,3,0,11
2021,WAS202104160,20210416,bottom,3,0,12,4,1,5,0,16
2021,BOS202104170,20210417,top,6,2,26,7,1,6,0,22
2021,BOS202104170,20210417,bottom,3,0,11,4,1,6,0,24
2021,CHN202104170,20210417,top,4,0,15,5,1,5,0,22
2021,CHN202104170,20210417,bottom,5,1,19,6,1,5,1,24
2021,CIN202104170,20210417,top,3,0,11,4,1,6,0,17
2021,CIN202104170,20210417,bottom,5,0,20,6,1,4,1,15
2021,MIA202104170,20210417,top,3,0,9,4,1,4,0,18
2021,MIA202104170,20210417,bottom,7,1,19,8,1,5,0,24
2021,MIL202104170,20210417,top,4,0,16,5,1,3,0,13
2021,MIL202104170,20210417,bottom,9,5,34,1,1,6,2,27
2021,NYA202104170,20210417,top,3,0,12,4,1,4,1,15
2021,NYA202104170,20210417,bottom,6,0,30,7,1,6,1,24
2021,OAK202104170,20210417,top,4,0,18,5,1,3,0,9
2021,OAK202104170,20210417,bottom,5,1,23,6,1,6,3,23
2021,PHI202104170,20210417,top,5,0,17,6,1,3,0,13
2021,PHI202104170,20210417,bottom,7,1,30,8,1,3,0,14
2021,SDN202104170,20210417,top,3,0,10,4,1,3,0,13
2021,SDN202104170,20210417,bottom,3,0,13,4,1,4,0,19
2021,SEA202104170,20210417,top,4,0,9,5,1,3,0,11
2021,SEA202104170,20210417,bottom,3,0,7,4,1,3,0,7
2021,TEX202104170,20210417,top,3,0,10,4,1,3,0,10
2021,TEX202104170,20210417,bottom,3,0,11,4,1,4,0,15
2021,WAS202104170,20210417,top,4,0,21,5,1,4,0,17
2021,WAS202104170,20210417,bottom,5,0,15,6,1,4,1,22
2021,COL202104171,20210417,top,5,0,25,6,1,3,0,13
