series_game,rotation_tier,rest_bucket,cohort_n,market_n,cohort_under_pct,market_covered_under_pct,fair_under,median_total,q1_total,q3_total,median_over_odds,median_under_odds,median_devig_under_pct,baseline_total_pct,baseline_total_juice_pct,residual_all_vs_total_pp,residual_covered_vs_total_pp,residual_all_vs_juice_pp,residual_covered_vs_juice_pp,share_le_7_5_pct,share_eq_8_0_pct,share_eq_8_5_pct,share_ge_9_0_pct
4,both_top3,0-1,44,43,75.0,74.4186046511628,-300.0,8.0,7.5,8.5,-110.0,-110.0,50.0,57.74454023299861,57.71287150442823,17.25545976700139,16.674064418164182,17.287128495571768,16.70573314673456,34.883720930232556,27.906976744186046,18.6046511627907,18.6046511627907
4,both_top3,2+,37,34,64.86486486486487,67.64705882352942,-184.61538461538464,8.0,8.0,8.5,-110.0,-110.0,50.0,57.33506730849408,57.45641923542717,7.529797556370788,10.311991515035334,7.408445629437699,10.190639588102247,23.529411764705884,35.294117647058826,20.58823529411765,20.58823529411765
4,any_back,0-1,67,63,64.17910447761194,61.904761904761905,-179.16666666666666,8.5,8.0,9.0,-108.0,-112.0,50.43297540699688,56.54227438562345,56.76904265548397,7.6368300919884895,5.362487519138459,7.410061822127966,5.135719249277937,20.634920634920636,7.936507936507937,36.507936507936506,34.92063492063492
4,any_back,2+,56,51,46.42857142857143,43.13725490196079,115.38461538461537,8.5,7.75,9.0,-110.0,-110.0,50.0,56.08155792279982,55.9603014447257,-9.652986494228388,-12.944303020839032,-9.531730016154272,-12.823046542764915,25.49019607843137,11.764705882352942,35.294117647058826,27.45098039215686
